time(ms)	lx (deg)	ly (deg)	lpupdiameter (mm)	rx (deg)	ry (deg)	rpupdiameter (mm)
0.000	-0.074	-0.212	4.413	0.192	-0.128	4.299
2.000	-0.068	-0.184	4.419	0.174	-0.115	4.295
4.000	-0.040	-0.175	4.419	0.182	-0.116	4.295
6.000	-0.082	-0.188	4.409	0.164	-0.097	4.293
8.000	-0.086	-0.178	4.427	0.168	-0.117	4.295
10.000	-0.056	-0.208	4.416	0.158	-0.122	4.304
12.000	-0.040	-0.204	4.421	0.168	-0.121	4.278
14.000	-0.118	-0.215	4.413	0.160	-0.121	4.290
16.000	-0.080	-0.191	4.413	0.170	-0.116	4.297
18.000	-0.074	-0.183	4.409	0.166	-0.110	4.278
20.000	-0.094	-0.193	4.406	0.178	-0.118	4.290
22.000	-0.076	-0.159	4.403	0.178	-0.110	4.288
24.000	-0.108	-0.180	4.409	0.164	-0.123	4.297
26.000	-0.076	-0.202	4.407	0.172	-0.127	4.292
28.000	-0.068	-0.210	4.410	0.176	-0.121	4.295
30.000	-0.092	-0.217	4.407	0.172	-0.135	4.285
32.000	-0.092	-0.194	4.410	0.164	-0.132	4.290
34.000	-0.114	-0.195	4.406	0.146	-0.130	4.292
36.000	-0.104	-0.205	4.403	0.140	-0.118	4.293
38.000	-0.082	-0.185	4.401	0.164	-0.128	4.280
40.000	-0.058	-0.214	4.406	0.160	-0.118	4.271
42.000	-0.056	-0.217	4.400	0.164	-0.139	4.280
44.000	-0.064	-0.181	4.400	0.116	-0.125	4.282
46.000	-0.112	-0.193	4.412	0.168	-0.116	4.285
48.000	-0.102	-0.213	4.400	0.136	-0.118	4.290
50.000	-0.068	-0.215	4.403	0.158	-0.126	4.278
52.000	-0.066	-0.227	4.403	0.168	-0.093	4.276
54.000	-0.020	-0.189	4.395	0.164	-0.140	4.268
56.000	-0.072	-0.218	4.401	0.142	-0.105	4.288
58.000	-0.076	-0.215	4.412	0.166	-0.097	4.290
60.000	-0.104	-0.214	4.395	0.168	-0.107	4.276
62.000	-0.072	-0.204	4.401	0.134	-0.134	4.283
64.000	-0.090	-0.203	4.401	0.164	-0.131	4.278
66.000	-0.052	-0.225	4.404	0.180	-0.113	4.285
68.000	-0.072	-0.207	4.406	0.144	-0.107	4.290
70.000	-0.118	-0.207	4.410	0.148	-0.106	4.290
72.000	-0.096	-0.209	4.410	0.128	-0.100	4.283
74.000	-0.072	-0.181	4.401	0.134	-0.116	4.287
76.000	-0.112	-0.204	4.412	0.134	-0.120	4.288
78.000	-0.086	-0.194	4.409	0.136	-0.106	4.293
80.000	-0.094	-0.207	4.400	0.128	-0.112	4.280
82.000	-0.068	-0.217	4.406	0.164	-0.111	4.287
84.000	-0.052	-0.215	4.410	0.156	-0.122	4.285
86.000	-0.058	-0.215	4.404	0.150	-0.106	4.290
88.000	-0.058	-0.220	4.407	0.152	-0.110	4.278
90.000	-0.062	-0.207	4.403	0.152	-0.108	4.282
92.000	-0.046	-0.194	4.407	0.144	-0.103	4.283
94.000	-0.034	-0.207	4.406	0.142	-0.113	4.280
96.000	-0.062	-0.219	4.410	0.132	-0.117	4.280
98.000	-0.072	-0.224	4.409	0.150	-0.122	4.278
100.000	-0.046	-0.212	4.409	0.160	-0.123	4.278
102.000	-0.090	-0.200	4.409	0.154	-0.110	4.287
104.000	-0.044	-0.195	4.404	0.128	-0.111	4.278
106.000	-0.048	-0.169	4.407	0.158	-0.092	4.287
108.000	-0.040	-0.220	4.403	0.152	-0.097	4.283
110.000	-0.082	-0.215	4.406	0.154	-0.117	4.283
112.000	-0.044	-0.220	4.398	0.152	-0.118	4.271
114.000	-0.042	-0.217	4.400	0.134	-0.107	4.285
116.000	-0.062	-0.237	4.403	0.128	-0.093	4.273
118.000	-0.086	-0.215	4.412	0.172	-0.106	4.288
120.000	-0.054	-0.215	4.406	0.162	-0.106	4.280
122.000	-0.062	-0.225	4.415	0.162	-0.101	4.288
124.000	-0.112	-0.233	4.407	0.148	-0.107	4.283
126.000	-0.022	-0.229	4.413	0.148	-0.127	4.283
128.000	-0.084	-0.267	4.412	0.156	-0.134	4.293
130.000	-0.082	-0.242	4.409	0.170	-0.120	4.285
132.000	-0.048	-0.236	4.410	0.154	-0.118	4.290
134.000	-0.062	-0.212	4.409	0.178	-0.140	4.287
136.000	-0.080	-0.237	4.409	0.154	-0.111	4.290
138.000	-0.050	-0.234	4.412	0.160	-0.130	4.288
140.000	-0.062	-0.248	4.415	0.158	-0.103	4.285
142.000	-0.048	-0.241	4.419	0.146	-0.102	4.282
144.000	-0.046	-0.227	4.419	0.120	-0.096	4.282
146.000	-0.028	-0.244	4.410	0.136	-0.112	4.280
148.000	-0.064	-0.223	4.412	0.148	-0.105	4.280
150.000	-0.054	-0.224	4.416	0.170	-0.110	4.287
152.000	-0.054	-0.228	4.404	0.168	-0.116	4.285
154.000	-0.008	-0.257	4.415	0.144	-0.126	4.283
156.000	-0.004	-0.234	4.407	0.142	-0.111	4.282
158.000	-0.042	-0.228	4.416	0.108	-0.097	4.290
160.000	-0.086	-0.222	4.418	0.160	-0.112	4.300
162.000	-0.072	-0.243	4.425	0.120	-0.120	4.290
164.000	-0.062	-0.243	4.425	0.118	-0.107	4.292
166.000	-0.084	-0.242	4.421	0.144	-0.126	4.299
168.000	-0.028	-0.224	4.424	0.126	-0.123	4.290
170.000	-0.050	-0.261	4.424	0.108	-0.101	4.293
172.000	-0.042	-0.252	4.418	0.116	-0.115	4.293
174.000	-0.064	-0.244	4.422	0.126	-0.110	4.287
176.000	-0.046	-0.220	4.425	0.136	-0.110	4.295
178.000	-0.040	-0.239	4.424	0.122	-0.122	4.295
180.000	-0.022	-0.223	4.419	0.098	-0.117	4.288
182.000	-0.062	-0.243	4.419	0.106	-0.120	4.295
184.000	-0.006	-0.246	4.424	0.090	-0.128	4.283
186.000	-0.060	-0.232	4.430	0.104	-0.126	4.295
188.000	-0.062	-0.228	4.424	0.096	-0.118	4.287
190.000	-0.088	-0.262	4.428	0.082	-0.115	4.285
192.000	-0.044	-0.257	4.422	0.092	-0.131	4.283
194.000	-0.040	-0.257	4.434	0.102	-0.136	4.302
196.000	-0.058	-0.265	4.422	0.092	-0.130	4.299
198.000	-0.074	-0.282	4.427	0.108	-0.121	4.293
200.000	-0.062	-0.243	4.430	0.092	-0.127	4.302
202.000	-0.068	-0.271	4.431	0.082	-0.130	4.302
204.000	-0.072	-0.262	4.424	0.100	-0.126	4.300
206.000	-0.048	-0.265	4.421	0.096	-0.142	4.288
208.000	-0.108	-0.292	4.431	0.110	-0.136	4.292
210.000	-0.046	-0.266	4.437	0.124	-0.118	4.305
212.000	-0.052	-0.271	4.439	0.120	-0.130	4.312
214.000	-0.034	-0.285	4.428	0.110	-0.135	4.287
216.000	-0.038	-0.238	4.427	0.104	-0.130	4.295
218.000	-0.042	-0.257	4.439	0.098	-0.126	4.307
220.000	-0.048	-0.259	4.428	0.104	-0.130	4.309
222.000	-0.052	-0.278	4.445	0.116	-0.120	4.317
224.000	-0.024	-0.249	4.439	0.120	-0.118	4.311
226.000	-0.046	-0.270	4.436	0.102	-0.102	4.316
228.000	-0.060	-0.263	4.437	0.102	-0.106	4.319
230.000	-0.032	-0.266	4.436	0.098	-0.103	4.307
232.000	-0.058	-0.275	4.445	0.100	-0.121	4.329
234.000	-0.074	-0.288	4.440	0.098	-0.123	4.321
236.000	-0.100	-0.302	4.431	0.114	-0.135	4.317
238.000	-0.054	-0.300	4.434	0.104	-0.106	4.319
240.000	-0.086	-0.306	4.440	0.108	-0.122	4.319
242.000	-0.070	-0.291	4.442	0.122	-0.101	4.331
244.000	-0.058	-0.282	4.439	0.116	-0.094	4.327
246.000	-0.078	-0.278	4.437	0.096	-0.117	4.327
248.000	-0.090	-0.296	4.436	0.096	-0.103	4.324
250.000	-0.058	-0.301	4.436	0.116	-0.115	4.329
252.000	-0.134	-0.324	4.437	0.122	-0.115	4.341
254.000	-0.064	-0.317	4.448	0.128	-0.093	4.333
256.000	-0.076	-0.301	4.449	0.108	-0.117	4.329
258.000	-0.086	-0.309	4.440	0.084	-0.120	4.336
260.000	-0.042	-0.293	4.440	0.130	-0.115	4.338
262.000	-0.076	-0.281	4.452	0.114	-0.127	4.349
264.000	-0.084	-0.293	4.449	0.112	-0.106	4.327
266.000	-0.102	-0.311	4.455	0.106	-0.113	4.344
268.000	-0.098	-0.324	4.455	0.096	-0.088	4.348
270.000	-0.096	-0.322	4.458	0.108	-0.089	4.349
272.000	-0.082	-0.292	4.454	0.108	-0.101	4.348
274.000	-0.094	-0.270	4.465	0.124	-0.072	4.366
276.000	-0.116	-0.307	4.461	0.118	-0.078	4.363
278.000	-0.106	-0.288	4.458	0.120	-0.094	4.351
280.000	-0.114	-0.309	4.461	0.126	-0.088	4.356
282.000	-0.098	-0.287	4.470	0.104	-0.107	4.348
284.000	-0.058	-0.291	4.456	0.126	-0.106	4.351
286.000	-0.046	-0.314	4.459	0.128	-0.081	4.344
288.000	-0.046	-0.295	4.467	0.112	-0.084	4.349
290.000	-0.040	-0.288	4.470	0.118	-0.113	4.353
292.000	-0.014	-0.330	4.470	0.126	-0.096	4.366
294.000	-0.076	-0.267	4.482	0.126	-0.105	4.361
296.000	-0.038	-0.297	4.471	0.120	-0.077	4.356
298.000	-0.024	-0.293	4.480	0.094	-0.097	4.348
300.000	-0.078	-0.322	4.489	0.132	-0.074	4.370
302.000	-0.062	-0.283	4.480	0.156	-0.060	4.368
304.000	-0.014	-0.282	4.479	0.128	-0.073	4.358
306.000	-0.058	-0.299	4.489	0.112	-0.086	4.376
308.000	-0.024	-0.310	4.489	0.104	-0.087	4.366
310.000	-0.040	-0.292	4.480	0.136	-0.084	4.363
312.000	-0.030	-0.290	4.488	0.124	-0.093	4.380
314.000	-0.068	-0.317	4.495	0.122	-0.083	4.383
316.000	-0.042	-0.290	4.493	0.142	-0.074	4.378
318.000	-0.054	-0.305	4.496	0.144	-0.091	4.390
320.000	-0.060	-0.287	4.501	0.138	-0.087	4.385
322.000	-0.068	-0.283	4.496	0.132	-0.094	4.373
324.000	-0.046	-0.288	4.493	0.120	-0.091	4.378
326.000	0.016	-0.307	4.489	0.142	-0.081	4.371
328.000	-0.016	-0.311	4.504	0.162	-0.107	4.373
330.000	-0.012	-0.316	4.502	0.150	-0.108	4.375
332.000	-0.042	-0.307	4.502	0.132	-0.115	4.376
334.000	-0.012	-0.283	4.499	0.146	-0.118	4.385
336.000	0.010	-0.281	4.502	0.148	-0.111	4.380
338.000	-0.026	-0.304	4.511	0.140	-0.111	4.385
340.000	-0.018	-0.292	4.504	0.172	-0.132	4.383
342.000	0.000	-0.272	4.502	0.150	-0.105	4.378
344.000	-0.034	-0.306	4.507	0.162	-0.112	4.391
346.000	-0.026	-0.305	4.505	0.176	-0.107	4.390
348.000	-0.008	-0.316	4.516	0.174	-0.120	4.395
350.000	-0.058	-0.307	4.518	0.180	-0.101	4.401
352.000	-0.080	-0.290	4.524	0.188	-0.115	4.408
354.000	-0.004	-0.297	4.510	0.176	-0.121	4.400
356.000	-0.008	-0.296	4.526	0.164	-0.107	4.400
358.000	-0.020	-0.299	4.521	0.186	-0.120	4.420
360.000	-0.044	-0.320	4.532	0.194	-0.110	4.421
362.000	-0.054	-0.300	4.527	0.192	-0.116	4.413
364.000	-0.002	-0.280	4.529	0.176	-0.135	4.408
366.000	-0.046	-0.280	4.533	0.216	-0.110	4.418
368.000	-0.024	-0.261	4.527	0.212	-0.128	4.423
370.000	-0.022	-0.276	4.530	0.214	-0.140	4.420
372.000	-0.022	-0.261	4.527	0.208	-0.142	4.420
374.000	-0.026	-0.271	4.532	0.206	-0.149	4.413
376.000	-0.010	-0.263	4.542	0.210	-0.156	4.423
378.000	-0.004	-0.263	4.535	0.224	-0.137	4.416
380.000	0.024	-0.247	4.539	0.238	-0.146	4.416
382.000	-0.020	-0.256	4.540	0.234	-0.152	4.431
384.000	-0.030	-0.267	4.545	0.232	-0.145	4.421
386.000	-0.012	-0.257	4.548	0.224	-0.142	4.430
388.000	0.042	-0.248	4.537	0.234	-0.157	4.426
390.000	-0.036	-0.258	4.545	0.250	-0.165	4.431
392.000	-0.062	-0.265	4.535	0.242	-0.150	4.421
394.000	0.004	-0.276	4.542	0.240	-0.164	4.418
396.000	-0.020	-0.239	4.548	0.226	-0.145	4.423
398.000	-0.028	-0.237	4.545	0.238	-0.164	4.425
400.000	-0.008	-0.276	4.540	0.246	-0.169	4.425
402.000	-0.050	-0.244	4.555	0.248	-0.156	4.446
404.000	-0.020	-0.266	4.543	0.240	-0.154	4.431
406.000	-0.008	-0.256	4.551	0.252	-0.157	4.430
408.000	0.012	-0.248	4.555	0.238	-0.159	4.430
410.000	-0.002	-0.262	4.552	0.240	-0.150	4.441
412.000	-0.002	-0.241	4.559	0.262	-0.174	4.443
414.000	0.004	-0.259	4.556	0.226	-0.150	4.438
416.000	-0.038	-0.247	4.549	0.240	-0.152	4.436
418.000	-0.058	-0.251	4.555	0.246	-0.152	4.444
420.000	-0.012	-0.242	4.562	0.246	-0.155	4.441
422.000	-0.016	-0.212	4.562	0.250	-0.155	4.449
424.000	-0.006	-0.244	4.561	0.254	-0.155	4.441
426.000	-0.024	-0.262	4.565	0.293	-0.151	4.444
428.000	0.022	-0.236	4.564	0.283	-0.168	4.436
430.000	0.046	-0.241	4.562	0.270	-0.162	4.456
432.000	0.010	-0.238	4.568	0.246	-0.157	4.438
434.000	0.010	-0.258	4.564	0.220	-0.164	4.439
436.000	-0.008	-0.237	4.572	0.254	-0.169	4.441
438.000	-0.014	-0.223	4.562	0.246	-0.181	4.444
440.000	-0.012	-0.210	4.569	0.268	-0.147	4.453
442.000	0.000	-0.239	4.568	0.256	-0.160	4.438
444.000	-0.006	-0.232	4.571	0.256	-0.160	4.436
446.000	0.016	-0.244	4.580	0.232	-0.165	4.454
448.000	-0.020	-0.230	4.574	0.242	-0.170	4.448
450.000	-0.032	-0.246	4.581	0.234	-0.140	4.449
452.000	-0.012	-0.251	4.578	0.226	-0.155	4.461
454.000	-0.018	-0.244	4.585	0.254	-0.146	4.458
456.000	-0.002	-0.243	4.577	0.216	-0.123	4.448
458.000	0.004	-0.246	4.581	0.224	-0.132	4.461
460.000	-0.004	-0.232	4.578	0.214	-0.131	4.456
462.000	0.006	-0.247	4.577	0.226	-0.131	4.449
464.000	-0.030	-0.222	4.584	0.208	-0.128	4.454
466.000	-0.022	-0.248	4.585	0.216	-0.130	4.464
468.000	0.012	-0.223	4.585	0.218	-0.152	4.458
470.000	-0.010	-0.234	4.591	0.232	-0.141	4.463
472.000	-0.002	-0.218	4.594	0.232	-0.122	4.463
474.000	-0.006	-0.236	4.590	0.216	-0.103	4.467
476.000	-0.020	-0.224	4.587	0.214	-0.116	4.458
478.000	-0.004	-0.208	4.594	0.206	-0.110	4.469
480.000	0.040	-0.222	4.587	0.224	-0.117	4.464
482.000	-0.022	-0.229	4.584	0.192	-0.140	4.458
484.000	-0.048	-0.215	4.593	0.200	-0.115	4.454
486.000	-0.030	-0.215	4.601	0.192	-0.092	4.469
488.000	-0.018	-0.198	4.598	0.202	-0.116	4.453
490.000	0.004	-0.234	4.594	0.186	-0.113	4.466
492.000	-0.028	-0.251	4.591	0.194	-0.126	4.459
494.000	-0.016	-0.237	4.597	0.206	-0.144	4.459
496.000	-0.050	-0.243	4.608	0.182	-0.127	4.474
498.000	-0.016	-0.225	4.603	0.180	-0.118	4.467
500.000	-0.038	-0.241	4.601	0.200	-0.103	4.466
502.000	-0.050	-0.233	4.595	0.198	-0.106	4.463
504.000	-0.046	-0.234	4.597	0.222	-0.093	4.467
506.000	-0.058	-0.223	4.603	0.210	-0.084	4.467
508.000	-0.020	-0.228	4.611	0.196	-0.100	4.461
510.000	-0.036	-0.215	4.601	0.200	-0.092	4.472
512.000	-0.016	-0.248	4.604	0.222	-0.071	4.463
514.000	-0.004	-0.249	4.598	0.204	-0.096	4.461
516.000	-0.036	-0.239	4.607	0.204	-0.087	4.479
518.000	-0.040	-0.232	4.606	0.218	-0.073	4.469
520.000	-0.024	-0.228	4.606	0.180	-0.094	4.472
522.000	-0.040	-0.220	4.604	0.194	-0.078	4.471
524.000	-0.034	-0.242	4.611	0.216	-0.077	4.477
526.000	-0.032	-0.270	4.607	0.220	-0.069	4.466
528.000	-0.030	-0.238	4.606	0.238	-0.083	4.472
530.000	-0.044	-0.253	4.603	0.224	-0.081	4.472
532.000	-0.098	-0.241	4.603	0.204	-0.081	4.469
534.000	-0.016	-0.258	4.600	0.210	-0.054	4.463
536.000	-0.036	-0.241	4.600	0.228	-0.064	4.464
538.000	-0.022	-0.234	4.606	0.222	-0.044	4.461
540.000	-0.020	-0.223	4.611	0.204	-0.071	4.472
542.000	-0.024	-0.224	4.603	0.220	-0.062	4.464
544.000	-0.064	-0.254	4.623	0.224	-0.064	4.474
546.000	-0.048	-0.225	4.606	0.196	-0.044	4.461
548.000	-0.040	-0.252	4.606	0.196	-0.060	4.456
550.000	-0.040	-0.242	4.606	0.206	-0.055	4.464
552.000	0.008	-0.228	4.598	0.210	-0.047	4.458
554.000	-0.064	-0.236	4.603	0.216	-0.053	4.472
556.000	-0.030	-0.261	4.607	0.222	-0.053	4.469
558.000	-0.052	-0.229	4.606	0.210	-0.039	4.459
560.000	-0.066	-0.257	4.603	0.232	-0.042	4.454
562.000	-0.038	-0.257	4.608	0.236	-0.038	4.458
564.000	-0.038	-0.227	4.597	0.220	-0.033	4.456
566.000	-0.024	-0.246	4.600	0.206	-0.035	4.449
568.000	-0.046	-0.238	4.601	0.208	-0.053	4.443
570.000	-0.028	-0.244	4.597	0.212	-0.037	4.446
572.000	-0.094	-0.229	4.593	0.218	-0.031	4.443
574.000	-0.084	-0.225	4.594	0.216	-0.057	4.444
576.000	-0.026	-0.217	4.600	0.212	-0.023	4.443
578.000	-0.102	-0.237	4.594	0.236	-0.025	4.451
580.000	-0.056	-0.246	4.593	0.228	-0.020	4.428
582.000	-0.056	-0.229	4.587	0.210	-0.014	4.435
584.000	-0.030	-0.214	4.582	0.194	-0.028	4.425
586.000	-0.082	-0.217	4.588	0.212	-0.028	4.428
588.000	-0.052	-0.222	4.587	0.210	-0.014	4.433
590.000	-0.064	-0.222	4.581	0.204	-0.023	4.430
592.000	-0.076	-0.233	4.581	0.210	-0.025	4.420
594.000	-0.062	-0.204	4.575	0.198	-0.020	4.430
596.000	-0.056	-0.210	4.575	0.212	-0.019	4.416
598.000	-0.110	-0.224	4.572	0.218	-0.018	4.423
600.000	-0.048	-0.214	4.571	0.204	-0.010	4.431
602.000	-0.038	-0.199	4.568	0.228	-0.020	4.408
604.000	-0.042	-0.193	4.567	0.202	0.024	4.405
606.000	-0.068	-0.170	4.561	0.216	0.010	4.403
608.000	-0.010	-0.184	4.548	0.204	0.016	4.391
610.000	-0.012	-0.184	4.551	0.210	-0.010	4.386
612.000	-0.036	-0.196	4.540	0.196	0.000	4.400
614.000	0.000	-0.178	4.537	0.200	0.011	4.380
616.000	-0.034	-0.165	4.537	0.198	0.004	4.391
618.000	-0.030	-0.171	4.521	0.202	0.011	4.373
620.000	-0.034	-0.164	4.536	0.212	0.030	4.381
622.000	-0.032	-0.165	4.529	0.180	0.021	4.378
624.000	-0.008	-0.160	4.514	0.176	0.013	4.360
626.000	-0.010	-0.171	4.523	0.218	0.026	4.373
628.000	-0.038	-0.149	4.508	0.208	0.019	4.360
630.000	0.014	-0.144	4.489	0.236	0.039	4.354
632.000	0.008	-0.154	4.491	0.216	0.018	4.346
634.000	-0.016	-0.137	4.483	0.190	0.021	4.353
636.000	-0.018	-0.142	4.489	0.216	0.029	4.339
638.000	0.024	-0.136	4.476	0.192	0.035	4.331
640.000	-0.004	-0.113	4.467	0.204	0.035	4.324
642.000	-0.022	-0.154	4.470	0.212	0.024	4.329
644.000	-0.020	-0.136	4.462	0.226	0.026	4.317
646.000	-0.002	-0.121	4.454	0.214	0.038	4.329
648.000	-0.004	-0.147	4.446	0.200	0.028	4.317
650.000	0.022	-0.089	4.437	0.226	0.042	4.305
652.000	0.010	-0.146	4.440	0.212	0.044	4.302
654.000	0.064	-0.116	4.425	0.210	0.042	4.293
656.000	0.030	-0.126	4.415	0.210	0.043	4.287
658.000	0.088	-0.094	4.415	0.218	0.037	4.275
660.000	0.066	-0.097	4.407	0.212	0.034	4.271
662.000	0.044	-0.117	4.401	0.178	0.040	4.271
664.000	0.090	-0.098	4.395	0.204	0.048	4.256
666.000	0.034	-0.094	4.391	0.198	0.042	4.264
668.000	0.064	-0.118	4.391	0.182	0.059	4.261
670.000	0.074	-0.101	4.391	0.176	0.055	4.251
672.000	0.088	-0.093	4.377	0.196	0.053	4.240
674.000	0.052	-0.097	4.374	0.184	0.040	4.237
676.000	0.120	-0.096	4.362	0.202	0.065	4.226
678.000	0.088	-0.082	4.362	0.178	0.054	4.230
680.000	0.090	-0.115	4.363	0.196	0.059	4.218
682.000	0.054	-0.111	4.359	0.180	0.059	4.230
684.000	0.086	-0.121	4.342	0.196	0.062	4.211
686.000	0.050	-0.110	4.342	0.182	0.069	4.204
688.000	0.086	-0.102	4.327	0.148	0.057	4.199
690.000	0.062	-0.107	4.324	0.176	0.055	4.197
692.000	0.088	-0.107	4.322	0.180	0.044	4.195
694.000	0.032	-0.113	4.321	0.150	0.047	4.192
696.000	0.082	-0.088	4.315	0.182	0.067	4.186
698.000	0.110	-0.091	4.310	0.170	0.045	4.181
700.000	0.086	-0.108	4.296	0.186	0.071	4.174
702.000	0.082	-0.084	4.292	0.186	0.053	4.176
704.000	0.062	-0.103	4.292	0.172	0.055	4.160
706.000	0.072	-0.100	4.287	0.182	0.065	4.156
708.000	0.082	-0.086	4.285	0.170	0.053	4.151
710.000	0.102	-0.087	4.281	0.182	0.073	4.144
712.000	0.076	-0.071	4.267	0.176	0.062	4.128
714.000	0.074	-0.083	4.259	0.158	0.055	4.137
716.000	0.114	-0.081	4.256	0.150	0.042	4.132
718.000	0.150	-0.093	4.245	0.160	0.052	4.118
720.000	0.118	-0.093	4.245	0.180	0.067	4.118
722.000	0.124	-0.081	4.239	0.168	0.054	4.107
724.000	0.160	-0.072	4.229	0.154	0.048	4.101
726.000	0.190	-0.071	4.220	0.146	0.057	4.087
728.000	0.148	-0.101	4.231	0.144	0.065	4.107
730.000	0.138	-0.073	4.222	0.138	0.064	4.075
732.000	0.192	-0.074	4.207	0.156	0.060	4.071
734.000	0.138	-0.068	4.214	0.166	0.058	4.084
736.000	0.158	-0.053	4.206	0.148	0.068	4.080
738.000	0.120	-0.053	4.200	0.162	0.040	4.071
740.000	0.136	-0.087	4.190	0.134	0.057	4.067
742.000	0.182	-0.050	4.184	0.128	0.059	4.069
744.000	0.160	-0.076	4.181	0.124	0.054	4.055
746.000	0.170	-0.092	4.182	0.148	0.059	4.057
748.000	0.166	-0.065	4.166	0.146	0.052	4.053
750.000	0.164	-0.086	4.168	0.146	0.057	4.046
752.000	0.152	-0.078	4.160	0.144	0.054	4.042
754.000	0.156	-0.031	4.158	0.136	0.067	4.033
756.000	0.168	-0.063	4.138	0.108	0.052	4.022
758.000	0.182	-0.098	4.152	0.120	0.035	4.017
760.000	0.158	-0.096	4.144	0.126	0.050	4.018
762.000	0.180	-0.060	4.133	0.120	0.035	4.002
764.000	0.172	-0.037	4.125	0.120	0.039	3.989
766.000	0.152	-0.083	4.128	0.112	0.048	4.008
768.000	0.188	-0.081	4.117	0.116	0.073	3.991
770.000	0.198	-0.064	4.120	0.100	0.039	3.987
772.000	0.194	-0.076	4.110	0.116	0.045	3.982
774.000	0.210	-0.063	4.112	0.110	0.024	3.976
776.000	0.240	-0.068	4.102	0.096	0.030	3.973
778.000	0.220	-0.068	4.102	0.088	0.039	3.962
780.000	0.184	-0.052	4.094	0.102	0.047	3.963
782.000	0.228	-0.060	4.093	0.096	0.044	3.960
784.000	0.188	-0.047	4.091	0.086	0.042	3.969
786.000	0.206	-0.073	4.094	0.106	0.042	3.960
788.000	0.190	-0.058	4.094	0.108	0.039	3.960
790.000	0.202	-0.059	4.075	0.074	0.040	3.943
792.000	0.240	-0.054	4.065	0.078	0.044	3.949
794.000	0.250	-0.072	4.068	0.090	0.044	3.945
796.000	0.236	-0.064	4.065	0.068	0.040	3.919
798.000	0.240	-0.063	4.062	0.058	0.044	3.936
800.000	0.196	-0.037	4.054	0.078	0.048	3.932
802.000	0.212	-0.069	4.057	0.082	0.062	3.928
804.000	0.228	-0.048	4.047	0.056	0.044	3.926
806.000	0.236	-0.068	4.047	0.066	0.064	3.909
808.000	0.258	-0.052	4.021	0.074	0.050	3.904
810.000	0.246	-0.057	4.029	0.060	0.034	3.898
812.000	0.234	-0.063	4.026	0.090	0.040	3.898
814.000	0.246	-0.073	4.017	0.036	0.038	3.891
816.000	0.262	-0.059	4.016	0.066	0.050	3.896
818.000	0.240	-0.091	4.011	0.074	0.055	3.894
820.000	0.240	-0.049	3.994	0.056	0.029	3.868
822.000	0.250	-0.055	3.994	0.058	0.045	3.876
824.000	0.266	-0.077	3.991	0.070	0.045	3.868
826.000	0.216	-0.078	3.991	0.042	0.033	3.872
828.000	0.279	-0.081	3.989	0.040	0.058	3.872
830.000	0.268	-0.112	3.984	0.036	0.060	3.872
832.000	0.194	-0.082	3.983	0.058	0.044	3.864
834.000	0.242	-0.081	3.981	0.012	0.060	3.858
836.000	0.258	-0.094	3.973	0.030	0.077	3.862
838.000	0.234	-0.081	3.978	0.034	0.073	3.849
840.000	0.238	-0.071	3.964	0.008	0.069	3.851
842.000	0.283	-0.068	3.961	0.058	0.055	3.839
844.000	0.305	-0.065	3.966	0.032	0.067	3.832
846.000	0.250	-0.048	3.961	0.034	0.074	3.834
848.000	0.254	-0.078	3.958	0.034	0.092	3.834
850.000	0.262	-0.072	3.939	0.022	0.073	3.824
852.000	0.256	-0.048	3.958	0.034	0.068	3.820
854.000	0.315	-0.073	3.938	0.024	0.081	3.818
856.000	0.258	-0.072	3.929	-0.004	0.069	3.797
858.000	0.258	-0.071	3.936	0.034	0.060	3.809
860.000	0.299	-0.054	3.939	-0.006	0.072	3.813
862.000	0.307	-0.071	3.919	0.004	0.068	3.797
864.000	0.240	-0.071	3.929	0.002	0.060	3.815
866.000	0.297	-0.089	3.911	-0.006	0.042	3.793
868.000	0.313	-0.071	3.917	-0.002	0.084	3.795
870.000	0.246	-0.058	3.905	-0.004	0.064	3.803
872.000	0.297	-0.058	3.907	-0.018	0.071	3.797
874.000	0.260	-0.084	3.909	0.002	0.057	3.786
876.000	0.289	-0.044	3.909	-0.010	0.077	3.797
878.000	0.277	-0.057	3.905	0.006	0.068	3.789
880.000	0.283	-0.063	3.895	0.004	0.091	3.795
882.000	0.301	-0.065	3.900	-0.018	0.100	3.788
884.000	0.313	-0.057	3.888	-0.010	0.087	3.774
886.000	0.252	-0.037	3.900	-0.026	0.086	3.778
888.000	0.313	-0.058	3.890	0.006	0.105	3.784
890.000	0.293	-0.073	3.883	-0.008	0.092	3.766
892.000	0.343	-0.062	3.883	-0.008	0.084	3.772
894.000	0.327	-0.083	3.877	0.004	0.059	3.760
896.000	0.333	-0.076	3.871	-0.004	0.059	3.760
898.000	0.347	-0.068	3.873	-0.006	0.073	3.755
900.000	0.270	-0.048	3.863	-0.016	0.082	3.753
902.000	0.313	-0.053	3.858	-0.014	0.073	3.745
904.000	0.307	-0.077	3.859	-0.024	0.058	3.749
906.000	0.198	-0.057	3.861	-0.052	0.050	3.743
908.000	0.272	-0.068	3.851	-0.066	0.034	3.731
910.000	0.220	-0.081	3.854	-0.106	0.015	3.715
912.000	0.228	-0.096	3.858	-0.160	0.005	3.723
914.000	0.232	-0.112	3.853	-0.132	-0.009	3.725
916.000	0.224	-0.091	3.849	-0.124	-0.029	3.719
