time(ms)	lx (deg)	ly (deg)	lpupdiameter (mm)	rx (deg)	ry (deg)	rpupdiameter (mm)
8642.000	0.136	-0.094	2.350	-0.028	-0.037	2.219
8644.000	0.074	-0.103	2.350	0.014	-0.047	2.222
8646.000	0.072	-0.091	2.341	0.022	-0.040	2.232
8648.000	0.094	-0.089	2.333	-0.008	-0.050	2.209
8650.000	0.104	-0.077	2.341	0.002	-0.044	2.222
8652.000	0.126	-0.093	2.341	-0.010	-0.042	2.229
8654.000	0.098	-0.097	2.341	-0.010	-0.031	2.229
8656.000	0.116	-0.091	2.338	-0.010	-0.044	2.216
8658.000	0.072	-0.087	2.330	-0.020	-0.024	2.209
8660.000	0.108	-0.083	2.344	0.002	-0.044	2.225
8662.000	0.102	-0.091	2.330	0.008	-0.044	2.219
8664.000	0.090	-0.082	2.338	0.000	-0.038	2.222
8666.000	0.084	-0.100	2.338	-0.016	-0.050	2.225
8668.000	0.088	-0.081	2.336	0.008	-0.035	2.232
8670.000	0.050	-0.083	2.344	-0.006	-0.057	2.222
8672.000	0.064	-0.102	2.336	-0.012	-0.025	2.219
8674.000	0.138	-0.074	2.333	-0.010	-0.053	2.225
8676.000	0.062	-0.086	2.336	-0.002	-0.048	2.219
8678.000	0.122	-0.083	2.330	-0.006	-0.050	2.212
8680.000	0.116	-0.082	2.333	0.004	-0.039	2.219
8682.000	0.062	-0.091	2.336	0.016	-0.031	2.222
8684.000	0.084	-0.096	2.336	-0.004	-0.035	2.222
8686.000	0.064	-0.086	2.333	0.012	-0.019	2.225
8688.000	0.096	-0.092	2.324	0.024	-0.042	2.222
8690.000	0.122	-0.091	2.327	-0.010	-0.025	2.212
8692.000	0.098	-0.101	2.327	-0.006	-0.018	2.229
8694.000	0.134	-0.112	2.327	0.024	-0.031	2.206
8696.000	0.088	-0.094	2.330	0.024	-0.044	2.216
8698.000	0.040	-0.091	2.336	-0.012	-0.029	2.222
8700.000	0.076	-0.091	2.333	0.022	-0.025	2.212
8702.000	0.108	-0.064	2.330	0.002	-0.028	2.225
8704.000	0.112	-0.093	2.324	0.040	0.003	2.199
8706.000	0.100	-0.076	2.324	0.022	-0.029	2.212
8708.000	0.078	-0.088	2.319	-0.006	-0.011	2.209
8710.000	0.090	-0.102	2.324	0.000	-0.035	2.206
8712.000	0.094	-0.103	2.327	0.012	-0.035	2.219
8714.000	0.100	-0.100	2.327	0.012	-0.026	2.209
8716.000	0.072	-0.076	2.330	0.018	-0.016	2.199
8718.000	0.104	-0.082	2.319	0.030	-0.013	2.202
8720.000	0.084	-0.107	2.321	0.034	-0.029	2.209
8722.000	0.122	-0.103	2.319	0.036	-0.016	2.206
8724.000	0.044	-0.079	2.330	0.022	-0.020	2.202
8726.000	0.124	-0.084	2.316	0.044	-0.026	2.202
8728.000	0.074	-0.063	2.324	0.044	-0.024	2.206
8730.000	0.082	-0.077	2.324	0.024	-0.028	2.199
8732.000	0.076	-0.067	2.310	0.078	-0.025	2.199
8734.000	0.128	-0.081	2.313	0.042	-0.025	2.196
8736.000	0.130	-0.081	2.313	0.020	-0.024	2.206
8738.000	0.136	-0.081	2.316	0.042	-0.028	2.196
8740.000	0.128	-0.094	2.321	0.044	-0.024	2.206
8742.000	0.102	-0.087	2.316	0.030	-0.033	2.196
8744.000	0.086	-0.107	2.319	0.026	-0.021	2.196
8746.000	0.112	-0.071	2.316	0.062	-0.031	2.202
8748.000	0.104	-0.105	2.313	0.056	-0.034	2.192
8750.000	0.078	-0.083	2.319	0.038	-0.015	2.189
8752.000	0.076	-0.096	2.310	0.062	-0.025	2.182
8754.000	0.136	-0.093	2.324	0.054	-0.038	2.192
8756.000	0.064	-0.089	2.321	0.048	-0.044	2.202
8758.000	0.108	-0.077	2.316	0.040	-0.028	2.192
8760.000	0.086	-0.097	2.313	0.022	-0.034	2.199
8762.000	0.132	-0.092	2.313	0.036	-0.029	2.199
8764.000	0.128	-0.083	2.316	0.040	-0.031	2.196
8766.000	0.084	-0.079	2.307	0.042	-0.020	2.196
8768.000	0.156	-0.079	2.310	0.038	-0.029	2.179
8770.000	0.126	-0.091	2.307	0.036	-0.048	2.196
8772.000	0.108	-0.087	2.310	0.048	-0.026	2.192
8774.000	0.128	-0.072	2.310	0.056	-0.026	2.192
8776.000	0.106	-0.094	2.307	0.050	-0.026	2.186
8778.000	0.110	-0.103	2.304	0.044	-0.029	2.199
8780.000	0.150	-0.084	2.307	0.042	-0.038	2.189
8782.000	0.130	-0.076	2.307	0.074	-0.030	2.186
8784.000	0.084	-0.107	2.313	0.062	-0.053	2.189
8786.000	0.138	-0.079	2.307	0.048	-0.035	2.192
8788.000	0.184	-0.101	2.298	0.038	-0.038	2.179
8790.000	0.122	-0.079	2.301	0.030	-0.040	2.186
8792.000	0.106	-0.076	2.301	0.046	-0.039	2.189
8794.000	0.122	-0.074	2.307	0.058	-0.035	2.182
8796.000	0.118	-0.086	2.298	0.038	-0.042	2.182
8798.000	0.120	-0.083	2.301	0.056	-0.035	2.186
8800.000	0.142	-0.067	2.301	0.036	-0.038	2.186
8802.000	0.094	-0.088	2.307	0.044	-0.045	2.182
8804.000	0.158	-0.058	2.307	0.038	-0.048	2.186
8806.000	0.104	-0.073	2.307	0.030	-0.043	2.186
8808.000	0.102	-0.072	2.307	0.030	-0.048	2.189
8810.000	0.118	-0.088	2.307	0.048	-0.050	2.179
8812.000	0.126	-0.084	2.301	0.028	-0.053	2.192
8814.000	0.096	-0.098	2.310	0.054	-0.034	2.179
8816.000	0.102	-0.078	2.304	0.050	-0.044	2.189
8818.000	0.124	-0.087	2.307	0.036	-0.039	2.176
8820.000	0.150	-0.094	2.298	0.036	-0.049	2.179
8822.000	0.154	-0.088	2.307	0.044	-0.039	2.186
8824.000	0.136	-0.089	2.304	0.006	-0.043	2.172
8826.000	0.098	-0.054	2.301	0.062	-0.037	2.186
8828.000	0.112	-0.076	2.304	0.024	-0.047	2.182
8830.000	0.132	-0.073	2.296	0.058	-0.054	2.179
8832.000	0.102	-0.096	2.307	0.052	-0.037	2.172
8834.000	0.136	-0.091	2.304	0.066	-0.038	2.172
8836.000	0.114	-0.086	2.304	0.040	-0.045	2.182
8838.000	0.182	-0.074	2.298	0.044	-0.040	2.169
8840.000	0.120	-0.100	2.296	0.038	-0.042	2.172
8842.000	0.128	-0.062	2.296	0.038	-0.049	2.176
8844.000	0.154	-0.076	2.304	0.046	-0.034	2.176
8846.000	0.108	-0.082	2.301	0.038	-0.043	2.169
8848.000	0.090	-0.084	2.296	0.034	-0.035	2.172
8850.000	0.154	-0.084	2.298	0.038	-0.048	2.186
8852.000	0.124	-0.088	2.301	0.046	-0.063	2.182
8854.000	0.128	-0.084	2.304	0.064	-0.053	2.176
8856.000	0.126	-0.089	2.287	0.048	-0.049	2.176
8858.000	0.098	-0.079	2.307	0.054	-0.048	2.169
8860.000	0.086	-0.081	2.301	0.034	-0.040	2.176
8862.000	0.142	-0.074	2.287	0.052	-0.047	2.165
8864.000	0.130	-0.097	2.296	0.052	-0.067	2.182
8866.000	0.094	-0.087	2.307	0.048	-0.048	2.176
8868.000	0.112	-0.084	2.296	0.050	-0.064	2.179
8870.000	0.100	-0.102	2.304	0.036	-0.060	2.186
8872.000	0.124	-0.083	2.290	0.018	-0.054	2.182
8874.000	0.136	-0.093	2.296	0.042	-0.050	2.176
8876.000	0.170	-0.103	2.304	0.044	-0.055	2.186
8878.000	0.144	-0.078	2.296	0.034	-0.043	2.172
8880.000	0.170	-0.094	2.296	0.018	-0.058	2.172
8882.000	0.154	-0.083	2.296	0.044	-0.043	2.176
8884.000	0.148	-0.096	2.296	0.050	-0.067	2.179
8886.000	0.080	-0.107	2.304	0.048	-0.068	2.186
8888.000	0.120	-0.097	2.293	0.022	-0.049	2.182
8890.000	0.120	-0.098	2.296	0.042	-0.043	2.172
8892.000	0.064	-0.096	2.301	0.056	-0.058	2.169
8894.000	0.144	-0.118	2.298	0.064	-0.045	2.169
8896.000	0.128	-0.098	2.301	0.044	-0.058	2.169
8898.000	0.158	-0.105	2.287	0.032	-0.039	2.169
8900.000	0.132	-0.096	2.293	0.048	-0.043	2.169
8902.000	0.132	-0.115	2.293	0.094	-0.057	2.165
8904.000	0.118	-0.110	2.293	0.052	-0.053	2.169
8906.000	0.168	-0.094	2.284	0.042	-0.062	2.169
8908.000	0.148	-0.076	2.284	0.034	-0.073	2.159
8910.000	0.176	-0.082	2.293	0.040	-0.064	2.165
8912.000	0.122	-0.116	2.293	0.068	-0.072	2.165
8914.000	0.132	-0.106	2.296	0.030	-0.049	2.165
8916.000	0.108	-0.094	2.287	0.036	-0.052	2.162
8918.000	0.096	-0.121	2.296	0.034	-0.067	2.169
8920.000	0.128	-0.100	2.296	0.062	-0.058	2.159
8922.000	0.158	-0.079	2.293	0.052	-0.062	2.169
8924.000	0.124	-0.096	2.281	0.052	-0.059	2.159
8926.000	0.102	-0.096	2.290	0.040	-0.072	2.155
8928.000	0.178	-0.089	2.293	0.076	-0.065	2.152
8930.000	0.114	-0.089	2.281	0.048	-0.055	2.162
8932.000	0.134	-0.115	2.284	0.052	-0.047	2.159
8934.000	0.166	-0.074	2.278	0.046	-0.058	2.148
8936.000	0.110	-0.098	2.281	0.050	-0.034	2.159
8938.000	0.168	-0.092	2.278	0.054	-0.058	2.155
8940.000	0.112	-0.069	2.275	0.050	-0.057	2.142
8942.000	0.146	-0.088	2.278	0.082	-0.048	2.142
8944.000	0.132	-0.092	2.278	0.066	-0.076	2.152
8946.000	0.134	-0.082	2.278	0.044	-0.048	2.152
8948.000	0.118	-0.082	2.272	0.058	-0.038	2.152
8950.000	0.110	-0.108	2.275	0.038	-0.057	2.155
8952.000	0.116	-0.092	2.278	0.040	-0.042	2.152
8954.000	0.152	-0.100	2.281	0.068	-0.037	2.148
8956.000	0.144	-0.073	2.278	0.026	-0.048	2.148
8958.000	0.154	-0.100	2.281	0.012	-0.057	2.145
8960.000	0.132	-0.100	2.272	0.032	-0.047	2.145
8962.000	0.160	-0.073	2.287	0.020	-0.060	2.159
8964.000	0.168	-0.094	2.281	0.026	-0.067	2.155
8966.000	0.110	-0.093	2.278	0.030	-0.053	2.155
8968.000	0.182	-0.081	2.287	0.010	-0.033	2.155
8970.000	0.148	-0.082	2.290	0.028	-0.058	2.155
8972.000	0.112	-0.103	2.287	0.000	-0.048	2.148
8974.000	0.140	-0.097	2.281	0.036	-0.044	2.152
8976.000	0.158	-0.094	2.284	0.014	-0.062	2.148
8978.000	0.128	-0.072	2.281	0.024	-0.050	2.148
8980.000	0.178	-0.101	2.278	0.026	-0.044	2.145
8982.000	0.162	-0.100	2.293	-0.008	-0.035	2.155
8984.000	0.192	-0.100	2.284	0.006	-0.037	2.145
8986.000	0.138	-0.094	2.281	-0.016	-0.048	2.155
8988.000	0.146	-0.108	2.275	0.000	-0.055	2.155
8990.000	0.230	-0.088	2.272	-0.014	-0.053	2.152
8992.000	0.168	-0.068	2.275	-0.008	-0.033	2.145
8994.000	0.138	-0.098	2.275	0.000	-0.059	2.155
8996.000	0.190	-0.096	2.272	0.000	-0.047	2.152
8998.000	0.190	-0.091	2.275	0.006	-0.052	2.145
9000.000	0.172	-0.094	2.278	-0.014	-0.069	2.148
9002.000	0.164	-0.121	2.278	0.014	-0.038	2.145
9004.000	0.206	-0.083	2.267	0.004	-0.045	2.145
9006.000	0.168	-0.081	2.272	-0.018	-0.052	2.145
9008.000	0.150	-0.096	2.284	0.012	-0.050	2.145
9010.000	0.188	-0.100	2.278	0.012	-0.054	2.148
9012.000	0.174	-0.103	2.281	0.014	-0.058	2.148
9014.000	0.162	-0.113	2.278	0.010	-0.044	2.148
9016.000	0.162	-0.096	2.281	0.006	-0.050	2.152
9018.000	0.172	-0.093	2.269	0.016	-0.039	2.142
9020.000	0.158	-0.100	2.275	0.012	-0.053	2.138
9022.000	0.226	-0.098	2.269	0.018	-0.037	2.138
9024.000	0.154	-0.111	2.275	0.020	-0.044	2.148
9026.000	0.172	-0.079	2.269	0.000	-0.047	2.142
9028.000	0.150	-0.092	2.258	0.030	-0.047	2.138
9030.000	0.144	-0.089	2.264	0.034	-0.035	2.138
9032.000	0.158	-0.077	2.267	0.032	-0.030	2.138
9034.000	0.128	-0.079	2.269	0.016	-0.050	2.135
9036.000	0.182	-0.092	2.261	-0.006	-0.043	2.138
9038.000	0.168	-0.091	2.275	0.012	-0.050	2.148
9040.000	0.166	-0.088	2.267	0.010	-0.059	2.124
9042.000	0.142	-0.076	2.264	-0.016	-0.039	2.138
9044.000	0.136	-0.089	2.261	0.018	-0.048	2.138
9046.000	0.168	-0.065	2.252	-0.018	-0.050	2.138
9048.000	0.160	-0.087	2.258	0.002	-0.044	2.135
9050.000	0.170	-0.073	2.255	0.014	-0.043	2.138
9052.000	0.138	-0.096	2.261	0.032	-0.043	2.135
9054.000	0.182	-0.082	2.264	-0.022	-0.040	2.138
9056.000	0.136	-0.101	2.261	-0.010	-0.062	2.131
9058.000	0.180	-0.093	2.269	-0.018	-0.054	2.135
9060.000	0.178	-0.071	2.272	0.016	-0.062	2.138
9062.000	0.186	-0.091	2.264	-0.002	-0.044	2.131
9064.000	0.126	-0.101	2.261	-0.014	-0.047	2.128
9066.000	0.154	-0.100	2.255	-0.006	-0.021	2.124
9068.000	0.146	-0.093	2.258	-0.006	-0.043	2.131
9070.000	0.236	-0.079	2.261	0.002	-0.039	2.131
9072.000	0.132	-0.081	2.258	0.006	-0.031	2.131
9074.000	0.188	-0.084	2.261	-0.006	-0.034	2.138
9076.000	0.198	-0.082	2.258	-0.004	-0.045	2.135
9078.000	0.194	-0.084	2.258	0.012	-0.048	2.135
9080.000	0.186	-0.072	2.264	-0.002	-0.043	2.131
9082.000	0.194	-0.088	2.264	-0.018	-0.059	2.142
9084.000	0.202	-0.081	2.258	0.030	-0.039	2.138
9086.000	0.152	-0.096	2.258	0.006	-0.045	2.142
9088.000	0.144	-0.091	2.267	-0.014	-0.037	2.148
9090.000	0.156	-0.107	2.261	-0.020	-0.042	2.145
9092.000	0.158	-0.086	2.261	-0.002	-0.048	2.145
9094.000	0.206	-0.068	2.258	-0.006	-0.034	2.138
9096.000	0.172	-0.092	2.255	-0.008	-0.039	2.131
9098.000	0.122	-0.073	2.258	-0.016	-0.034	2.135
9100.000	0.170	-0.088	2.258	-0.006	-0.054	2.131
9102.000	0.176	-0.093	2.264	-0.012	-0.063	2.142
9104.000	0.130	-0.096	2.258	0.036	-0.034	2.138
9106.000	0.202	-0.088	2.261	-0.002	-0.045	2.138
9108.000	0.140	-0.097	2.252	0.006	-0.028	2.138
9110.000	0.146	-0.113	2.258	0.010	-0.048	2.142
9112.000	0.210	-0.078	2.267	0.012	-0.049	2.138
9114.000	0.168	-0.106	2.264	0.026	-0.037	2.138
9116.000	0.202	-0.094	2.258	-0.010	-0.073	2.138
9118.000	0.158	-0.077	2.264	-0.008	-0.054	2.138
9120.000	0.200	-0.094	2.261	-0.004	-0.048	2.138
9122.000	0.206	-0.082	2.261	0.006	-0.011	2.131
9124.000	0.148	-0.069	2.267	0.016	-0.038	2.135
9126.000	0.120	-0.077	2.264	-0.004	-0.068	2.142
9128.000	0.192	-0.078	2.261	-0.008	-0.040	2.131
9130.000	0.186	-0.084	2.258	0.026	-0.037	2.128
9132.000	0.162	-0.091	2.264	-0.024	-0.043	2.142
9134.000	0.136	-0.084	2.261	0.008	-0.044	2.138
9136.000	0.154	-0.083	2.261	-0.012	-0.052	2.138
9138.000	0.132	-0.101	2.261	0.024	-0.048	2.135
9140.000	0.152	-0.098	2.264	0.018	-0.030	2.131
9142.000	0.198	-0.078	2.264	0.016	-0.044	2.145
9144.000	0.178	-0.093	2.264	0.022	-0.030	2.142
9146.000	0.206	-0.087	2.267	-0.018	-0.049	2.138
9148.000	0.194	-0.072	2.272	0.004	-0.049	2.138
9150.000	0.172	-0.059	2.261	-0.006	-0.055	2.142
9152.000	0.180	-0.076	2.269	0.022	-0.043	2.135
9154.000	0.164	-0.093	2.269	0.008	-0.048	2.142
9156.000	0.118	-0.081	2.264	0.014	-0.033	2.142
9158.000	0.162	-0.096	2.269	-0.002	-0.039	2.145
9160.000	0.144	-0.087	2.264	-0.008	-0.042	2.148
9162.000	0.236	-0.078	2.275	-0.010	-0.040	2.145
9164.000	0.142	-0.097	2.264	0.006	-0.034	2.135
9166.000	0.146	-0.083	2.264	-0.016	-0.043	2.142
9168.000	0.140	-0.077	2.264	-0.008	-0.037	2.138
9170.000	0.170	-0.091	2.258	-0.020	-0.049	2.148
9172.000	0.236	-0.062	2.261	0.008	-0.043	2.135
9174.000	0.178	-0.058	2.261	-0.014	-0.058	2.145
9176.000	0.188	-0.077	2.269	-0.018	-0.031	2.142
9178.000	0.218	-0.044	2.264	-0.002	-0.035	2.138
9180.000	0.204	-0.108	2.275	-0.006	-0.043	2.148
9182.000	0.138	-0.086	2.275	-0.032	-0.034	2.142
9184.000	0.164	-0.077	2.278	0.002	-0.062	2.148
9186.000	0.186	-0.089	2.267	0.008	-0.031	2.148
9188.000	0.234	-0.079	2.269	-0.022	-0.025	2.138
9190.000	0.148	-0.063	2.278	-0.022	-0.031	2.148
9192.000	0.170	-0.065	2.267	-0.006	-0.054	2.155
9194.000	0.196	-0.078	2.267	0.012	-0.044	2.145
9196.000	0.164	-0.069	2.272	0.010	-0.013	2.148
9198.000	0.164	-0.078	2.269	0.002	-0.037	2.148
9200.000	0.192	-0.065	2.278	-0.026	-0.044	2.155
9202.000	0.188	-0.078	2.269	-0.004	-0.042	2.145
9204.000	0.140	-0.098	2.264	-0.010	-0.029	2.145
9206.000	0.160	-0.064	2.269	-0.018	-0.040	2.152
9208.000	0.168	-0.091	2.272	0.010	-0.052	2.152
9210.000	0.196	-0.074	2.272	-0.022	-0.035	2.148
9212.000	0.202	-0.092	2.272	0.002	-0.043	2.155
9214.000	0.178	-0.089	2.269	-0.004	-0.038	2.148
9216.000	0.194	-0.067	2.275	-0.002	-0.026	2.145
9218.000	0.138	-0.077	2.269	-0.010	-0.053	2.159
9220.000	0.182	-0.063	2.269	-0.022	-0.044	2.152
9222.000	0.144	-0.078	2.269	-0.008	-0.058	2.148
9224.000	0.162	-0.082	2.269	0.014	-0.023	2.148
9226.000	0.176	-0.074	2.272	0.004	-0.031	2.152
9228.000	0.188	-0.083	2.278	-0.018	-0.050	2.155
9230.000	0.194	-0.035	2.267	-0.014	-0.031	2.159
9232.000	0.160	-0.057	2.281	-0.002	-0.031	2.159
9234.000	0.174	-0.060	2.267	-0.018	-0.035	2.155
9236.000	0.178	-0.060	2.267	-0.010	-0.040	2.152
9238.000	0.144	-0.072	2.278	-0.020	-0.037	2.159
9240.000	0.160	-0.054	2.269	0.000	-0.042	2.152
9242.000	0.162	-0.074	2.267	0.016	-0.037	2.148
9244.000	0.174	-0.076	2.269	-0.014	-0.026	2.155
9246.000	0.214	-0.073	2.264	-0.034	-0.037	2.155
9248.000	0.196	-0.086	2.267	0.020	-0.043	2.155
9250.000	0.140	-0.077	2.269	0.002	-0.054	2.155
9252.000	0.142	-0.073	2.255	0.012	-0.035	2.162
9254.000	0.154	-0.063	2.269	0.016	-0.040	2.159
9256.000	0.162	-0.081	2.264	-0.004	-0.039	2.159
9258.000	0.162	-0.063	2.258	-0.004	-0.053	2.165
9260.000	0.136	-0.068	2.272	-0.010	-0.054	2.159
9262.000	0.196	-0.077	2.264	-0.020	-0.060	2.162
9264.000	0.182	-0.074	2.267	-0.022	-0.058	2.162
9266.000	0.154	-0.088	2.269	-0.022	-0.050	2.176
9268.000	0.112	-0.086	2.272	-0.030	-0.047	2.169
9270.000	0.218	-0.060	2.252	-0.032	-0.038	2.172
9272.000	0.164	-0.083	2.269	-0.022	-0.052	2.172
9274.000	0.156	-0.065	2.255	-0.036	-0.054	2.165
9276.000	0.162	-0.057	2.258	-0.056	-0.048	2.172
9278.000	0.190	-0.052	2.267	-0.028	-0.054	2.176
9280.000	0.172	-0.078	2.267	-0.022	-0.052	2.165
9282.000	0.192	-0.058	2.269	-0.056	-0.057	2.182
9284.000	0.182	-0.084	2.264	-0.046	-0.071	2.172
9286.000	0.208	-0.097	2.267	-0.020	-0.049	2.169
9288.000	0.194	-0.076	2.264	-0.048	-0.052	2.176
9290.000	0.204	-0.086	2.267	-0.048	-0.048	2.179
9292.000	0.196	-0.088	2.264	-0.032	-0.055	2.172
9294.000	0.152	-0.101	2.267	-0.048	-0.043	2.172
9296.000	0.168	-0.094	2.269	-0.066	-0.039	2.176
9298.000	0.172	-0.101	2.278	-0.052	-0.052	2.169
9300.000	0.140	-0.078	2.272	-0.052	-0.050	2.172
9302.000	0.206	-0.068	2.267	-0.052	-0.034	2.162
9304.000	0.216	-0.048	2.264	-0.024	-0.024	2.169
9306.000	0.146	-0.058	2.267	-0.068	-0.049	2.169
9308.000	0.172	-0.077	2.264	-0.062	-0.030	2.176
9310.000	0.152	-0.068	2.258	-0.068	-0.044	2.165
9312.000	0.182	-0.072	2.261	-0.062	-0.044	2.169
9314.000	0.138	-0.078	2.261	-0.042	-0.058	2.159
9316.000	0.156	-0.067	2.264	-0.044	-0.035	2.172
9318.000	0.126	-0.067	2.267	-0.068	-0.029	2.159
9320.000	0.156	-0.065	2.261	-0.018	-0.039	2.169
9322.000	0.206	-0.053	2.258	-0.064	-0.035	2.155
9324.000	0.190	-0.083	2.264	-0.060	-0.048	2.155
9326.000	0.152	-0.081	2.264	-0.014	-0.047	2.165
9328.000	0.232	-0.064	2.258	-0.060	-0.025	2.159
9330.000	0.154	-0.069	2.261	-0.046	-0.057	2.162
9332.000	0.194	-0.049	2.264	-0.038	-0.035	2.155
9334.000	0.132	-0.065	2.272	-0.026	-0.044	2.159
9336.000	0.168	-0.048	2.264	-0.066	-0.021	2.155
9338.000	0.148	-0.073	2.264	-0.032	-0.033	2.162
9340.000	0.184	-0.060	2.258	-0.026	-0.049	2.165
9342.000	0.148	-0.081	2.275	-0.050	-0.042	2.172
9344.000	0.146	-0.081	2.264	-0.052	-0.033	2.159
9346.000	0.142	-0.086	2.267	-0.050	-0.031	2.169
9348.000	0.210	-0.072	2.252	-0.036	-0.037	2.159
9350.000	0.160	-0.079	2.261	-0.082	-0.044	2.165
9352.000	0.192	-0.079	2.258	-0.070	-0.029	2.165
9354.000	0.246	-0.067	2.252	-0.044	-0.026	2.159
9356.000	0.168	-0.096	2.267	-0.032	-0.042	2.165
9358.000	0.162	-0.084	2.267	-0.022	-0.034	2.165
9360.000	0.180	-0.073	2.261	-0.044	-0.037	2.159
9362.000	0.184	-0.057	2.252	-0.030	-0.014	2.148
9364.000	0.150	-0.060	2.255	-0.038	-0.042	2.162
9366.000	0.130	-0.063	2.261	-0.064	-0.020	2.165
9368.000	0.146	-0.068	2.252	-0.072	-0.038	2.162
9370.000	0.204	-0.052	2.252	-0.048	-0.059	2.162
9372.000	0.246	-0.062	2.249	-0.016	-0.028	2.148
9374.000	0.190	-0.064	2.255	-0.024	-0.021	2.152
9376.000	0.202	-0.074	2.255	-0.028	-0.030	2.159
9378.000	0.196	-0.073	2.269	-0.040	-0.026	2.155
9380.000	0.214	-0.069	2.255	-0.018	-0.013	2.145
9382.000	0.198	-0.063	2.252	-0.020	-0.015	2.142
9384.000	0.228	-0.058	2.255	-0.030	-0.014	2.148
9386.000	0.226	-0.057	2.255	-0.044	-0.021	2.148
9388.000	0.164	-0.065	2.258	-0.038	-0.020	2.148
9390.000	0.242	-0.068	2.255	-0.034	-0.023	2.152
9392.000	0.230	-0.062	2.249	-0.024	-0.040	2.145
9394.000	0.212	-0.083	2.249	-0.048	-0.029	2.142
9396.000	0.216	-0.067	2.246	-0.068	-0.029	2.152
9398.000	0.224	-0.067	2.249	-0.032	-0.029	2.138
9400.000	0.262	-0.069	2.243	-0.038	-0.020	2.145
9402.000	0.204	-0.084	2.255	-0.042	-0.050	2.138
9404.000	0.198	-0.086	2.249	-0.018	-0.021	2.148
9406.000	0.210	-0.059	2.252	-0.052	-0.019	2.135
9408.000	0.236	-0.072	2.243	-0.012	-0.010	2.131
9410.000	0.208	-0.087	2.246	-0.008	-0.014	2.135
9412.000	0.214	-0.074	2.243	-0.014	-0.035	2.142
9414.000	0.192	-0.079	2.249	0.016	-0.033	2.138
9416.000	0.244	-0.091	2.246	-0.018	-0.060	2.138
9418.000	0.178	-0.088	2.243	-0.008	-0.018	2.138
9420.000	0.180	-0.078	2.243	0.044	-0.020	2.142
9422.000	0.228	-0.079	2.249	0.006	-0.020	2.138
9424.000	0.262	-0.084	2.243	0.022	-0.024	2.135
9426.000	0.228	-0.077	2.243	0.010	-0.035	2.142
9428.000	0.216	-0.079	2.243	-0.004	-0.028	2.145
9430.000	0.250	-0.076	2.252	0.002	-0.019	2.145
9432.000	0.236	-0.060	2.255	0.008	-0.034	2.152
9434.000	0.252	-0.098	2.255	0.020	-0.040	2.142
9436.000	0.266	-0.048	2.240	-0.004	-0.029	2.145
9438.000	0.242	-0.059	2.249	-0.022	-0.029	2.138
9440.000	0.208	-0.079	2.246	-0.004	-0.037	2.131
9442.000	0.214	-0.086	2.249	-0.014	-0.013	2.138
9444.000	0.277	-0.073	2.246	-0.004	-0.045	2.138
9446.000	0.224	-0.071	2.252	0.024	-0.023	2.138
9448.000	0.204	-0.073	2.243	0.026	-0.038	2.142
9450.000	0.244	-0.064	2.228	0.024	-0.033	2.135
9452.000	0.228	-0.076	2.237	0.006	-0.011	2.145
9454.000	0.228	-0.060	2.246	-0.008	-0.019	2.135
9456.000	0.244	-0.082	2.237	-0.008	-0.015	2.145
9458.000	0.287	-0.063	2.240	-0.008	-0.030	2.145
9460.000	0.204	-0.081	2.243	-0.012	-0.035	2.148
9462.000	0.200	-0.081	2.240	0.004	-0.030	2.145
9464.000	0.214	-0.074	2.240	-0.008	-0.021	2.135
9466.000	0.148	-0.078	2.240	0.006	-0.039	2.148
9468.000	0.230	-0.059	2.240	-0.016	-0.043	2.145
9470.000	0.192	-0.065	2.258	0.016	-0.044	2.145
9472.000	0.216	-0.088	2.237	0.014	-0.047	2.145
9474.000	0.238	-0.071	2.234	0.006	-0.037	2.148
9476.000	0.214	-0.094	2.240	0.018	-0.037	2.142
9478.000	0.200	-0.079	2.231	0.002	-0.018	2.138
9480.000	0.218	-0.057	2.240	0.008	-0.023	2.142
9482.000	0.228	-0.097	2.231	0.020	-0.037	2.138
9484.000	0.178	-0.081	2.234	0.000	-0.042	2.142
9486.000	0.244	-0.088	2.231	0.026	-0.015	2.135
9488.000	0.222	-0.064	2.237	0.006	-0.039	2.148
9490.000	0.244	-0.076	2.231	0.002	-0.035	2.152
9492.000	0.236	-0.074	2.228	0.032	-0.037	2.142
9494.000	0.246	-0.074	2.234	-0.004	-0.035	2.145
9496.000	0.194	-0.079	2.237	0.022	-0.024	2.142
9498.000	0.206	-0.063	2.237	0.032	-0.038	2.142
9500.000	0.224	-0.065	2.237	0.014	-0.026	2.138
9502.000	0.210	-0.084	2.237	0.014	-0.031	2.128
9504.000	0.210	-0.079	2.228	0.014	-0.040	2.145
9506.000	0.186	-0.072	2.246	0.010	-0.040	2.138
9508.000	0.238	-0.063	2.240	-0.012	-0.049	2.145
9510.000	0.220	-0.105	2.237	0.016	-0.040	2.145
9512.000	0.202	-0.072	2.234	0.018	-0.043	2.138
9514.000	0.180	-0.081	2.255	0.036	-0.057	2.145
9516.000	0.220	-0.053	2.231	0.010	-0.033	2.142
9518.000	0.238	-0.057	2.237	0.012	-0.030	2.145
9520.000	0.208	-0.102	2.237	0.018	-0.045	2.138
9522.000	0.198	-0.091	2.240	0.022	-0.050	2.142
9524.000	0.204	-0.089	2.246	0.024	-0.054	2.145
9526.000	0.174	-0.077	2.243	0.030	-0.039	2.148
