time(ms)	lx (deg)	ly (deg)	lpupdiameter (mm)	rx (deg)	ry (deg)	rpupdiameter (mm)
98.000	-0.307	-0.442	5.238	0.425	-0.120	4.886
100.000	-0.289	-0.431	5.234	0.425	-0.122	4.877
102.000	-0.279	-0.412	5.234	0.401	-0.097	4.871
104.000	-0.289	-0.417	5.233	0.413	-0.123	4.880
106.000	-0.287	-0.427	5.226	0.389	-0.122	4.871
108.000	-0.287	-0.428	5.235	0.401	-0.106	4.869
110.000	-0.281	-0.418	5.236	0.409	-0.125	4.878
112.000	-0.303	-0.398	5.224	0.405	-0.111	4.886
114.000	-0.275	-0.430	5.226	0.397	-0.120	4.887
116.000	-0.323	-0.440	5.229	0.385	-0.094	4.886
118.000	-0.349	-0.398	5.221	0.389	-0.120	4.869
120.000	-0.297	-0.427	5.220	0.385	-0.125	4.878
122.000	-0.279	-0.388	5.223	0.401	-0.123	4.887
124.000	-0.305	-0.413	5.220	0.397	-0.130	4.877
126.000	-0.277	-0.388	5.219	0.417	-0.101	4.881
128.000	-0.317	-0.407	5.220	0.425	-0.125	4.892
130.000	-0.313	-0.406	5.210	0.417	-0.132	4.878
132.000	-0.333	-0.409	5.216	0.417	-0.107	4.881
134.000	-0.291	-0.402	5.219	0.405	-0.118	4.890
136.000	-0.323	-0.406	5.215	0.401	-0.120	4.887
138.000	-0.303	-0.422	5.205	0.423	-0.117	4.890
140.000	-0.353	-0.421	5.203	0.419	-0.140	4.883
142.000	-0.272	-0.390	5.215	0.397	-0.140	4.881
144.000	-0.305	-0.433	5.203	0.423	-0.128	4.881
146.000	-0.337	-0.426	5.202	0.411	-0.141	4.881
148.000	-0.339	-0.406	5.202	0.407	-0.122	4.889
150.000	-0.367	-0.403	5.203	0.417	-0.141	4.880
152.000	-0.321	-0.423	5.193	0.395	-0.136	4.874
154.000	-0.335	-0.422	5.195	0.391	-0.147	4.878
156.000	-0.345	-0.416	5.201	0.401	-0.135	4.887
158.000	-0.369	-0.432	5.197	0.397	-0.118	4.878
160.000	-0.323	-0.416	5.197	0.377	-0.132	4.902
162.000	-0.343	-0.404	5.200	0.401	-0.145	4.881
164.000	-0.331	-0.433	5.187	0.415	-0.136	4.874
166.000	-0.325	-0.404	5.191	0.417	-0.144	4.881
168.000	-0.363	-0.398	5.183	0.399	-0.155	4.871
170.000	-0.359	-0.406	5.191	0.391	-0.160	4.877
172.000	-0.375	-0.428	5.189	0.393	-0.137	4.875
174.000	-0.333	-0.409	5.196	0.397	-0.146	4.884
176.000	-0.375	-0.404	5.181	0.417	-0.154	4.871
178.000	-0.345	-0.436	5.177	0.391	-0.149	4.872
180.000	-0.339	-0.365	5.177	0.395	-0.145	4.877
182.000	-0.361	-0.421	5.192	0.405	-0.157	4.890
184.000	-0.347	-0.404	5.179	0.347	-0.136	4.881
186.000	-0.395	-0.411	5.177	0.381	-0.147	4.871
188.000	-0.371	-0.394	5.175	0.403	-0.171	4.886
190.000	-0.375	-0.416	5.170	0.391	-0.159	4.872
192.000	-0.405	-0.413	5.175	0.393	-0.140	4.875
194.000	-0.371	-0.398	5.182	0.391	-0.134	4.884
196.000	-0.359	-0.392	5.177	0.371	-0.149	4.865
198.000	-0.359	-0.369	5.174	0.397	-0.160	4.869
200.000	-0.419	-0.409	5.169	0.379	-0.150	4.884
202.000	-0.367	-0.372	5.174	0.391	-0.140	4.881
204.000	-0.365	-0.361	5.161	0.387	-0.154	4.868
206.000	-0.367	-0.368	5.165	0.397	-0.150	4.875
208.000	-0.383	-0.387	5.170	0.403	-0.152	4.866
210.000	-0.337	-0.365	5.156	0.361	-0.157	4.883
212.000	-0.349	-0.336	5.166	0.383	-0.169	4.872
214.000	-0.391	-0.380	5.164	0.363	-0.154	4.883
216.000	-0.395	-0.393	5.155	0.375	-0.147	4.874
218.000	-0.361	-0.380	5.152	0.369	-0.142	4.877
220.000	-0.401	-0.335	5.151	0.371	-0.144	4.865
222.000	-0.385	-0.390	5.161	0.393	-0.132	4.887
224.000	-0.387	-0.387	5.152	0.391	-0.137	4.881
226.000	-0.351	-0.377	5.152	0.369	-0.121	4.874
228.000	-0.385	-0.358	5.154	0.377	-0.145	4.880
230.000	-0.385	-0.363	5.155	0.379	-0.162	4.884
232.000	-0.353	-0.401	5.141	0.357	-0.168	4.871
234.000	-0.405	-0.354	5.137	0.339	-0.132	4.869
236.000	-0.371	-0.390	5.152	0.337	-0.154	4.877
238.000	-0.395	-0.388	5.146	0.365	-0.146	4.875
240.000	-0.401	-0.375	5.136	0.387	-0.147	4.866
242.000	-0.341	-0.375	5.147	0.365	-0.170	4.875
244.000	-0.377	-0.346	5.150	0.357	-0.140	4.874
246.000	-0.391	-0.387	5.139	0.359	-0.170	4.878
248.000	-0.423	-0.377	5.139	0.365	-0.151	4.868
250.000	-0.381	-0.403	5.141	0.333	-0.141	4.871
252.000	-0.407	-0.355	5.147	0.345	-0.157	4.883
254.000	-0.405	-0.367	5.139	0.347	-0.156	4.874
256.000	-0.401	-0.380	5.130	0.345	-0.130	4.869
258.000	-0.357	-0.361	5.141	0.353	-0.154	4.875
260.000	-0.435	-0.378	5.141	0.361	-0.126	4.871
262.000	-0.411	-0.401	5.142	0.359	-0.147	4.877
264.000	-0.457	-0.379	5.137	0.339	-0.130	4.866
266.000	-0.405	-0.364	5.136	0.339	-0.149	4.883
268.000	-0.415	-0.360	5.132	0.323	-0.155	4.880
270.000	-0.411	-0.397	5.137	0.343	-0.145	4.869
272.000	-0.391	-0.401	5.124	0.357	-0.128	4.875
274.000	-0.405	-0.411	5.137	0.337	-0.149	4.871
276.000	-0.397	-0.379	5.147	0.317	-0.115	4.874
278.000	-0.369	-0.380	5.141	0.339	-0.175	4.877
280.000	-0.417	-0.360	5.138	0.321	-0.134	4.872
282.000	-0.427	-0.350	5.130	0.339	-0.130	4.878
284.000	-0.391	-0.370	5.143	0.329	-0.157	4.878
286.000	-0.379	-0.382	5.142	0.337	-0.141	4.878
288.000	-0.425	-0.404	5.139	0.325	-0.161	4.871
290.000	-0.421	-0.374	5.142	0.319	-0.141	4.880
292.000	-0.411	-0.375	5.137	0.345	-0.165	4.878
294.000	-0.437	-0.383	5.143	0.339	-0.159	4.881
296.000	-0.335	-0.363	5.146	0.331	-0.142	4.880
298.000	-0.407	-0.370	5.138	0.309	-0.154	4.886
300.000	-0.431	-0.388	5.145	0.313	-0.137	4.889
302.000	-0.453	-0.379	5.136	0.305	-0.145	4.871
304.000	-0.429	-0.363	5.152	0.293	-0.144	4.886
306.000	-0.453	-0.389	5.132	0.297	-0.134	4.889
308.000	-0.413	-0.379	5.141	0.317	-0.117	4.883
310.000	-0.463	-0.372	5.147	0.305	-0.151	4.889
312.000	-0.379	-0.372	5.148	0.321	-0.147	4.887
314.000	-0.439	-0.353	5.154	0.309	-0.145	4.898
316.000	-0.415	-0.378	5.155	0.301	-0.142	4.901
318.000	-0.415	-0.361	5.146	0.313	-0.144	4.892
320.000	-0.437	-0.394	5.152	0.307	-0.147	4.902
322.000	-0.411	-0.428	5.150	0.315	-0.155	4.889
324.000	-0.461	-0.368	5.134	0.297	-0.176	4.884
326.000	-0.411	-0.373	5.139	0.275	-0.155	4.890
328.000	-0.427	-0.385	5.152	0.295	-0.137	4.898
330.000	-0.443	-0.365	5.152	0.309	-0.149	4.893
332.000	-0.451	-0.364	5.157	0.323	-0.136	4.887
334.000	-0.433	-0.369	5.148	0.325	-0.126	4.889
336.000	-0.431	-0.355	5.145	0.311	-0.125	4.895
338.000	-0.435	-0.344	5.155	0.317	-0.144	4.898
340.000	-0.461	-0.398	5.152	0.319	-0.140	4.901
342.000	-0.411	-0.385	5.161	0.307	-0.125	4.898
344.000	-0.389	-0.370	5.165	0.325	-0.135	4.895
346.000	-0.451	-0.409	5.159	0.317	-0.154	4.898
348.000	-0.431	-0.385	5.155	0.315	-0.156	4.899
350.000	-0.421	-0.374	5.163	0.305	-0.150	4.895
352.000	-0.401	-0.351	5.164	0.315	-0.157	4.901
354.000	-0.443	-0.394	5.177	0.301	-0.139	4.910
356.000	-0.445	-0.353	5.166	0.321	-0.141	4.910
358.000	-0.455	-0.369	5.178	0.313	-0.160	4.905
360.000	-0.417	-0.364	5.178	0.363	-0.157	4.911
362.000	-0.425	-0.398	5.173	0.329	-0.179	4.910
364.000	-0.401	-0.390	5.179	0.319	-0.159	4.901
366.000	-0.443	-0.377	5.178	0.321	-0.154	4.902
368.000	-0.447	-0.414	5.181	0.317	-0.146	4.911
370.000	-0.461	-0.394	5.177	0.299	-0.144	4.901
372.000	-0.453	-0.378	5.181	0.307	-0.144	4.907
374.000	-0.423	-0.385	5.188	0.331	-0.149	4.913
376.000	-0.427	-0.385	5.187	0.317	-0.176	4.908
378.000	-0.421	-0.348	5.188	0.337	-0.156	4.904
380.000	-0.453	-0.379	5.187	0.331	-0.136	4.914
382.000	-0.419	-0.388	5.196	0.317	-0.135	4.916
384.000	-0.443	-0.350	5.191	0.337	-0.120	4.914
386.000	-0.435	-0.397	5.202	0.325	-0.135	4.923
388.000	-0.449	-0.394	5.184	0.351	-0.161	4.916
390.000	-0.459	-0.388	5.189	0.339	-0.132	4.920
392.000	-0.469	-0.368	5.201	0.335	-0.155	4.919
394.000	-0.467	-0.379	5.203	0.343	-0.137	4.916
396.000	-0.441	-0.379	5.195	0.311	-0.135	4.923
398.000	-0.479	-0.369	5.198	0.311	-0.178	4.911
400.000	-0.459	-0.408	5.210	0.323	-0.122	4.926
402.000	-0.471	-0.373	5.201	0.327	-0.140	4.922
404.000	-0.487	-0.364	5.214	0.345	-0.140	4.926
406.000	-0.447	-0.402	5.212	0.311	-0.169	4.923
408.000	-0.457	-0.402	5.215	0.303	-0.150	4.935
410.000	-0.469	-0.384	5.207	0.335	-0.164	4.928
412.000	-0.467	-0.403	5.212	0.325	-0.156	4.935
414.000	-0.449	-0.424	5.217	0.345	-0.147	4.932
416.000	-0.485	-0.396	5.224	0.317	-0.146	4.939
418.000	-0.451	-0.382	5.216	0.323	-0.151	4.929
420.000	-0.479	-0.401	5.215	0.323	-0.147	4.936
422.000	-0.423	-0.392	5.225	0.311	-0.161	4.950
424.000	-0.389	-0.355	5.225	0.313	-0.151	4.936
426.000	-0.435	-0.365	5.224	0.345	-0.155	4.932
428.000	-0.479	-0.380	5.230	0.327	-0.161	4.947
430.000	-0.467	-0.390	5.228	0.329	-0.144	4.938
432.000	-0.463	-0.396	5.231	0.315	-0.120	4.957
434.000	-0.461	-0.354	5.239	0.329	-0.136	4.956
436.000	-0.445	-0.394	5.231	0.313	-0.128	4.947
438.000	-0.485	-0.402	5.233	0.327	-0.152	4.945
440.000	-0.465	-0.375	5.241	0.309	-0.127	4.956
442.000	-0.489	-0.377	5.236	0.289	-0.132	4.963
444.000	-0.489	-0.394	5.239	0.319	-0.130	4.957
446.000	-0.481	-0.351	5.241	0.289	-0.155	4.956
448.000	-0.443	-0.368	5.239	0.303	-0.135	4.960
450.000	-0.453	-0.384	5.233	0.291	-0.156	4.942
452.000	-0.449	-0.387	5.245	0.307	-0.161	4.959
454.000	-0.457	-0.413	5.255	0.315	-0.151	4.965
456.000	-0.439	-0.393	5.259	0.297	-0.145	4.962
458.000	-0.467	-0.396	5.252	0.289	-0.157	4.950
460.000	-0.439	-0.374	5.259	0.277	-0.127	4.969
462.000	-0.481	-0.418	5.258	0.279	-0.137	4.972
464.000	-0.493	-0.392	5.263	0.258	-0.120	4.973
466.000	-0.469	-0.394	5.270	0.275	-0.142	4.976
468.000	-0.479	-0.383	5.274	0.260	-0.137	4.979
470.000	-0.497	-0.383	5.272	0.256	-0.115	4.976
472.000	-0.493	-0.417	5.280	0.262	-0.127	4.981
474.000	-0.461	-0.401	5.287	0.258	-0.121	4.975
476.000	-0.471	-0.385	5.283	0.254	-0.125	4.978
478.000	-0.469	-0.417	5.283	0.236	-0.118	4.973
480.000	-0.471	-0.411	5.279	0.240	-0.116	4.969
482.000	-0.477	-0.384	5.282	0.258	-0.132	4.969
484.000	-0.463	-0.388	5.287	0.268	-0.121	4.990
486.000	-0.463	-0.384	5.298	0.262	-0.141	4.979
488.000	-0.475	-0.379	5.296	0.242	-0.111	4.990
490.000	-0.477	-0.375	5.293	0.230	-0.123	4.994
492.000	-0.501	-0.384	5.298	0.222	-0.136	4.991
494.000	-0.531	-0.406	5.298	0.216	-0.166	4.991
496.000	-0.491	-0.392	5.298	0.260	-0.168	4.990
498.000	-0.477	-0.424	5.301	0.252	-0.145	4.994
500.000	-0.489	-0.373	5.306	0.226	-0.154	4.991
502.000	-0.463	-0.403	5.304	0.222	-0.145	4.994
504.000	-0.517	-0.389	5.299	0.218	-0.137	4.987
506.000	-0.501	-0.377	5.306	0.226	-0.150	4.990
508.000	-0.517	-0.377	5.317	0.220	-0.131	5.001
510.000	-0.481	-0.378	5.306	0.218	-0.131	4.995
512.000	-0.477	-0.414	5.306	0.214	-0.139	4.984
514.000	-0.471	-0.380	5.306	0.224	-0.135	4.997
516.000	-0.493	-0.392	5.317	0.200	-0.145	4.998
518.000	-0.521	-0.389	5.311	0.184	-0.164	4.997
520.000	-0.513	-0.394	5.307	0.188	-0.157	4.984
522.000	-0.491	-0.402	5.307	0.196	-0.159	4.995
524.000	-0.515	-0.416	5.312	0.222	-0.157	5.001
526.000	-0.551	-0.406	5.320	0.206	-0.140	4.993
528.000	-0.509	-0.421	5.307	0.186	-0.140	4.975
530.000	-0.517	-0.359	5.309	0.220	-0.154	4.997
532.000	-0.531	-0.389	5.301	0.186	-0.128	4.982
534.000	-0.499	-0.380	5.313	0.190	-0.134	5.003
536.000	-0.559	-0.404	5.308	0.216	-0.126	4.991
538.000	-0.533	-0.396	5.320	0.216	-0.120	5.001
540.000	-0.543	-0.407	5.315	0.202	-0.112	4.991
542.000	-0.515	-0.380	5.307	0.230	-0.118	4.981
544.000	-0.561	-0.401	5.315	0.212	-0.120	4.997
546.000	-0.557	-0.421	5.311	0.198	-0.125	4.982
548.000	-0.525	-0.382	5.307	0.218	-0.121	4.981
550.000	-0.569	-0.413	5.306	0.214	-0.116	4.981
552.000	-0.569	-0.412	5.298	0.204	-0.123	4.973
554.000	-0.559	-0.428	5.292	0.198	-0.116	4.979
556.000	-0.567	-0.380	5.292	0.198	-0.112	4.975
558.000	-0.605	-0.430	5.301	0.208	-0.117	4.979
560.000	-0.611	-0.403	5.289	0.202	-0.116	4.962
562.000	-0.595	-0.380	5.287	0.220	-0.108	4.960
564.000	-0.583	-0.399	5.282	0.192	-0.128	4.960
566.000	-0.555	-0.416	5.289	0.204	-0.111	4.960
568.000	-0.587	-0.378	5.277	0.214	-0.111	4.950
570.000	-0.597	-0.385	5.268	0.200	-0.112	4.950
572.000	-0.641	-0.408	5.269	0.220	-0.082	4.945
574.000	-0.631	-0.402	5.268	0.214	-0.081	4.953
576.000	-0.623	-0.404	5.260	0.234	-0.091	4.939
578.000	-0.631	-0.404	5.248	0.234	-0.098	4.920
580.000	-0.645	-0.417	5.247	0.216	-0.089	4.923
582.000	-0.647	-0.369	5.235	0.232	-0.125	4.928
584.000	-0.639	-0.384	5.236	0.220	-0.088	4.911
586.000	-0.667	-0.394	5.217	0.240	-0.082	4.902
588.000	-0.677	-0.409	5.228	0.230	-0.087	4.908
590.000	-0.689	-0.404	5.207	0.232	-0.087	4.892
592.000	-0.677	-0.387	5.206	0.224	-0.086	4.883
594.000	-0.683	-0.402	5.193	0.206	-0.057	4.875
596.000	-0.685	-0.373	5.196	0.242	-0.067	4.877
598.000	-0.681	-0.370	5.184	0.208	-0.052	4.862
600.000	-0.683	-0.378	5.187	0.250	-0.057	4.875
602.000	-0.677	-0.387	5.186	0.246	-0.035	4.874
604.000	-0.749	-0.401	5.178	0.218	-0.033	4.862
606.000	-0.681	-0.365	5.166	0.220	-0.047	4.856
608.000	-0.733	-0.419	5.163	0.242	-0.024	4.848
610.000	-0.737	-0.375	5.168	0.208	-0.031	4.841
612.000	-0.709	-0.355	5.132	0.220	-0.030	4.836
614.000	-0.699	-0.365	5.137	0.226	0.000	4.827
616.000	-0.737	-0.367	5.136	0.208	0.014	4.822
618.000	-0.723	-0.379	5.130	0.256	0.021	4.819
620.000	-0.711	-0.335	5.125	0.222	0.029	4.822
622.000	-0.697	-0.356	5.123	0.202	0.006	4.807
624.000	-0.757	-0.345	5.107	0.234	0.015	4.804
626.000	-0.749	-0.370	5.110	0.228	0.013	4.793
628.000	-0.759	-0.363	5.099	0.270	0.047	4.787
630.000	-0.729	-0.360	5.092	0.262	0.042	4.778
632.000	-0.729	-0.319	5.085	0.262	0.044	4.769
634.000	-0.789	-0.365	5.073	0.250	0.053	4.749
636.000	-0.765	-0.370	5.068	0.277	0.054	4.757
638.000	-0.759	-0.387	5.067	0.272	0.055	4.755
640.000	-0.763	-0.307	5.069	0.260	0.057	4.750
642.000	-0.751	-0.326	5.046	0.277	0.086	4.741
644.000	-0.787	-0.330	5.047	0.254	0.079	4.741
646.000	-0.777	-0.329	5.039	0.268	0.087	4.732
648.000	-0.793	-0.314	5.031	0.281	0.071	4.716
650.000	-0.773	-0.322	5.026	0.281	0.108	4.705
652.000	-0.785	-0.305	5.017	0.293	0.100	4.709
654.000	-0.807	-0.322	5.013	0.309	0.112	4.702
656.000	-0.789	-0.306	5.017	0.313	0.116	4.701
658.000	-0.797	-0.358	5.002	0.299	0.116	4.698
660.000	-0.799	-0.329	4.994	0.313	0.101	4.690
662.000	-0.844	-0.312	4.988	0.293	0.123	4.690
664.000	-0.807	-0.329	4.986	0.305	0.146	4.691
666.000	-0.785	-0.282	4.961	0.291	0.142	4.658
668.000	-0.795	-0.293	4.961	0.321	0.142	4.658
670.000	-0.789	-0.280	4.945	0.291	0.130	4.658
672.000	-0.771	-0.290	4.949	0.272	0.157	4.655
674.000	-0.814	-0.256	4.944	0.268	0.171	4.643
676.000	-0.812	-0.271	4.936	0.268	0.186	4.636
678.000	-0.795	-0.282	4.918	0.264	0.161	4.630
680.000	-0.801	-0.248	4.917	0.260	0.176	4.602
682.000	-0.773	-0.257	4.913	0.260	0.155	4.611
684.000	-0.767	-0.257	4.909	0.248	0.176	4.600
686.000	-0.775	-0.276	4.908	0.246	0.183	4.608
688.000	-0.737	-0.266	4.899	0.252	0.174	4.602
690.000	-0.801	-0.237	4.893	0.238	0.171	4.587
692.000	-0.826	-0.286	4.886	0.228	0.190	4.562
694.000	-0.781	-0.276	4.875	0.236	0.195	4.562
696.000	-0.799	-0.267	4.864	0.260	0.164	4.557
698.000	-0.795	-0.218	4.866	0.266	0.191	4.555
700.000	-0.789	-0.237	4.861	0.248	0.183	4.549
702.000	-0.807	-0.228	4.853	0.250	0.176	4.537
704.000	-0.799	-0.214	4.834	0.254	0.212	4.529
706.000	-0.810	-0.215	4.840	0.256	0.198	4.539
708.000	-0.775	-0.254	4.834	0.238	0.222	4.513
710.000	-0.810	-0.224	4.822	0.248	0.236	4.520
712.000	-0.805	-0.224	4.816	0.246	0.242	4.505
714.000	-0.717	-0.202	4.805	0.240	0.244	4.502
716.000	-0.814	-0.196	4.801	0.260	0.238	4.494
718.000	-0.787	-0.193	4.797	0.262	0.222	4.497
720.000	-0.807	-0.217	4.793	0.240	0.242	4.494
722.000	-0.814	-0.193	4.780	0.234	0.230	4.482
724.000	-0.791	-0.224	4.772	0.246	0.253	4.474
726.000	-0.814	-0.225	4.779	0.277	0.248	4.471
728.000	-0.858	-0.220	4.754	0.248	0.257	4.463
730.000	-0.870	-0.203	4.740	0.234	0.259	4.454
732.000	-0.799	-0.183	4.741	0.234	0.251	4.453
734.000	-0.826	-0.181	4.736	0.234	0.263	4.446
736.000	-0.807	-0.179	4.730	0.244	0.263	4.430
738.000	-0.834	-0.185	4.715	0.264	0.283	4.430
740.000	-0.816	-0.191	4.713	0.256	0.272	4.421
742.000	-0.850	-0.188	4.708	0.248	0.290	4.406
744.000	-0.848	-0.178	4.704	0.277	0.280	4.420
746.000	-0.834	-0.180	4.691	0.266	0.278	4.396
748.000	-0.818	-0.191	4.685	0.254	0.291	4.391
750.000	-0.838	-0.159	4.671	0.244	0.302	4.395
752.000	-0.838	-0.162	4.677	0.256	0.300	4.378
754.000	-0.816	-0.161	4.675	0.275	0.293	4.370
756.000	-0.856	-0.154	4.660	0.242	0.302	4.371
758.000	-0.820	-0.150	4.656	0.256	0.340	4.365
760.000	-0.844	-0.126	4.646	0.258	0.339	4.360
762.000	-0.844	-0.142	4.646	0.283	0.324	4.348
764.000	-0.872	-0.151	4.647	0.254	0.312	4.348
766.000	-0.830	-0.147	4.637	0.264	0.327	4.336
768.000	-0.814	-0.142	4.628	0.266	0.329	4.327
770.000	-0.810	-0.132	4.618	0.260	0.319	4.317
772.000	-0.824	-0.141	4.613	0.275	0.348	4.311
774.000	-0.842	-0.161	4.608	0.260	0.355	4.312
776.000	-0.852	-0.098	4.601	0.232	0.363	4.304
778.000	-0.860	-0.115	4.595	0.268	0.358	4.299
780.000	-0.870	-0.128	4.577	0.260	0.358	4.285
782.000	-0.801	-0.145	4.575	0.254	0.358	4.276
784.000	-0.864	-0.118	4.572	0.275	0.370	4.278
786.000	-0.773	-0.093	4.558	0.285	0.392	4.276
788.000	-0.826	-0.064	4.561	0.309	0.378	4.264
790.000	-0.834	-0.078	4.552	0.299	0.372	4.259
792.000	-0.820	-0.092	4.551	0.321	0.378	4.266
794.000	-0.799	-0.053	4.549	0.341	0.414	4.254
796.000	-0.719	-0.067	4.542	0.425	0.369	4.251
798.000	-0.591	-0.092	4.539	0.485	0.369	4.240
800.000	-0.513	-0.103	4.532	0.509	0.350	4.239
802.000	-0.549	-0.145	4.520	0.521	0.338	4.221
804.000	-0.635	-0.204	4.524	0.469	0.312	4.233
806.000	-0.685	-0.168	4.514	0.379	0.321	4.233
808.000	-0.818	-0.151	4.498	0.313	0.351	4.230
810.000	-0.886	-0.131	4.501	0.268	0.359	4.218
812.000	-0.902	-0.112	4.492	0.250	0.379	4.207
814.000	-0.882	-0.094	4.483	0.248	0.387	4.197
816.000	-0.884	-0.096	4.492	0.272	0.394	4.206
818.000	-0.789	-0.040	4.480	0.303	0.401	4.199
820.000	-0.735	-0.031	4.461	0.325	0.408	4.181
822.000	-0.731	-0.068	4.461	0.329	0.390	4.179
824.000	-0.791	-0.073	4.458	0.339	0.399	4.183
826.000	-0.785	-0.065	4.454	0.335	0.398	4.160
828.000	-0.807	-0.062	4.446	0.369	0.403	4.160
830.000	-0.830	-0.079	4.440	0.357	0.390	4.155
832.000	-0.822	-0.060	4.424	0.365	0.396	4.146
834.000	-0.761	-0.057	4.428	0.349	0.407	4.156
836.000	-0.779	-0.072	4.431	0.337	0.416	4.146
838.000	-0.769	-0.063	4.419	0.341	0.411	4.137
840.000	-0.777	-0.048	4.407	0.357	0.388	4.128
842.000	-0.789	-0.049	4.413	0.369	0.388	4.130
844.000	-0.741	-0.044	4.409	0.353	0.397	4.116
846.000	-0.757	-0.047	4.409	0.333	0.399	4.107
848.000	-0.771	-0.029	4.404	0.349	0.397	4.109
850.000	-0.737	-0.018	4.394	0.345	0.433	4.100
852.000	-0.789	-0.044	4.389	0.355	0.443	4.096
854.000	-0.779	-0.050	4.380	0.365	0.401	4.089
856.000	-0.779	-0.076	4.379	0.337	0.436	4.094
858.000	-0.769	-0.052	4.369	0.345	0.433	4.091
860.000	-0.733	-0.034	4.377	0.371	0.450	4.078
862.000	-0.781	-0.024	4.365	0.353	0.461	4.076
864.000	-0.785	-0.009	4.362	0.339	0.466	4.076
866.000	-0.759	-0.049	4.354	0.361	0.433	4.067
868.000	-0.761	0.003	4.353	0.375	0.477	4.069
870.000	-0.775	0.010	4.350	0.371	0.476	4.071
872.000	-0.773	0.013	4.333	0.379	0.470	4.057
874.000	-0.725	0.029	4.334	0.357	0.470	4.066
876.000	-0.745	-0.024	4.334	0.355	0.503	4.049
878.000	-0.755	0.033	4.328	0.359	0.461	4.057
880.000	-0.709	0.060	4.333	0.339	0.491	4.037
882.000	-0.733	0.010	4.327	0.365	0.494	4.033
884.000	-0.765	0.039	4.318	0.369	0.489	4.028
886.000	-0.751	0.020	4.315	0.359	0.490	4.024
888.000	-0.791	-0.028	4.305	0.361	0.466	4.015
890.000	-0.807	0.033	4.301	0.385	0.491	4.028
892.000	-0.745	0.006	4.285	0.347	0.477	4.013
894.000	-0.723	-0.014	4.284	0.363	0.492	4.008
896.000	-0.785	0.000	4.279	0.363	0.510	4.002
898.000	-0.785	-0.023	4.292	0.405	0.490	4.006
900.000	-0.755	0.035	4.270	0.369	0.506	3.995
902.000	-0.771	-0.004	4.273	0.353	0.504	3.998
904.000	-0.729	0.024	4.254	0.401	0.499	3.987
